date,day,year,mo,da,temp,dewp,slp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,total_crimes,alcohol,arson,assault_etc,disorderly_conduct,drugs,fraud_etc,gambling,kidnap,murders,negligent_deaths,sex_offenses,theft_etc,trespass,vandalism,weapon,cha,commercial_non_vehicular,commercial_vehicular,cta,gov_public_building,gov_public_outdoor,residential
2016-09-05,1,2016,09,05,77.6,63.0,1018.2,996.6,10.0,8.1,17.1,90.0,66.9,0.0,999.9,0,822,,,239,4,32,40,,1,9,,10,291,18,102,21,4,82,1,13,12,341,328
2016-09-06,2,2016,09,06,83.8,71.8,1016.2,994.9,10.0,9.3,14.0,93.0,75.9,0.0,999.9,0,761,,,178,5,28,63,3,1,2,,9,296,19,79,11,2,115,3,13,30,273,282
2016-09-07,3,2016,09,07,85.1,71.6,1014.2,993.1,10.0,9.5,15.9,93.0,78.1,0.0,999.9,0,723,,,207,5,32,52,,,1,,14,260,17,78,9,3,98,1,13,29,279,263
2016-09-08,4,2016,09,08,77.3,70.3,1010.6,989.4,9.4,9.4,15.0,88.0,72.0,0.21,999.9,0,795,,,185,5,30,45,,,1,,12,340,23,87,9,12,106,1,7,26,298,300
2016-09-09,5,2016,09,09,75.2,66.7,1012.5,991.1,10.0,4.3,9.9,81.0,69.1,0.01,999.9,0,818,1,1,207,3,37,62,,2,,,15,312,25,90,9,4,116,1,12,41,300,299
2016-09-10,6,2016,09,10,70.3,60.5,1010.9,989.0,9.7,7.8,15.9,73.0,66.2,0.02,999.9,0,767,2,6,200,,26,38,,1,4,,9,300,14,108,8,4,94,3,14,15,323,276
2016-09-11,7,2016,09,11,66.8,50.9,1020.3,998.4,10.0,4.8,9.9,75.9,55.9,0.03,999.9,0,758,1,1,205,8,19,33,1,2,4,,12,292,21,107,8,4,96,7,10,9,312,283
2016-09-12,1,2016,09,12,70.7,51.7,1018.8,996.9,10.0,7.4,13.0,81.0,61.0,0.0,999.9,0,793,,,199,3,28,49,3,2,1,,10,292,26,107,11,6,74,3,14,34,304,320
2016-09-13,2,2016,09,13,74.4,58.4,1016.4,994.8,10.0,7.8,14.0,87.1,64.9,0.0,999.9,0,786,,4,204,3,24,54,1,1,,,14,311,21,97,11,1,98,1,25,27,297,295
2016-09-14,3,2016,09,14,71.6,58.7,1021.6,999.5,10.0,9.3,13.0,78.1,66.9,0.01,999.9,0,820,,1,190,3,35,61,3,1,1,1,10,345,14,68,17,3,108,,10,38,304,311
2016-09-15,4,2016,09,15,70.8,57.5,1022.3,1000.5,10.0,7.4,13.0,78.1,64.0,0.0,999.9,0,823,,1,207,7,19,66,1,1,2,,12,334,21,87,15,2,108,4,21,37,324,285
2016-09-16,5,2016,09,16,74.1,60.3,1015.6,993.9,10.0,9.6,17.1,84.0,66.0,0.0,999.9,0,807,2,7,190,5,27,72,1,2,2,,10,307,19,103,9,5,109,5,8,29,281,333
2016-09-17,6,2016,09,17,74.8,62.9,1011.8,990.5,9.8,8.8,15.9,82.9,68.0,0.06,999.9,0,834,1,1,238,4,25,36,,,,,12,300,32,121,13,4,111,2,14,12,346,301
2016-09-18,7,2016,09,18,72.0,54.6,1013.7,992.2,10.0,3.6,6.0,82.0,63.0,0.03,999.9,0,781,,4,244,7,26,26,2,2,5,,6,275,17,105,9,10,96,3,11,22,329,283
2016-09-19,1,2016,09,19,74.9,55.0,1015.1,993.6,10.0,7.6,15.0,89.1,63.0,0.0,999.9,0,712,1,1,178,3,19,46,1,,1,,4,288,17,94,7,3,95,1,10,35,287,248
2016-09-20,2,2016,09,20,77.3,55.2,1018.6,997.3,10.0,7.8,13.0,84.9,71.1,0.0,999.9,0,792,,1,187,2,25,62,,2,1,,10,323,18,89,11,4,89,5,21,41,301,286
2016-09-21,3,2016,09,21,73.1,62.1,1019.8,998.5,10.0,7.5,19.0,78.1,68.0,0.0,999.9,0,731,2,2,188,7,28,55,,,4,,12,273,18,85,7,5,102,2,7,40,274,269
2016-09-22,4,2016,09,22,75.0,62.4,1017.1,995.5,10.0,3.8,7.0,84.9,68.0,0.24,999.9,0,831,1,1,208,5,44,64,1,2,3,,12,323,19,83,10,4,115,3,20,39,317,285
2016-09-23,5,2016,09,23,74.0,65.5,1017.0,995.5,8.8,6.5,12.0,84.0,71.1,0.0,999.9,0,845,2,2,205,3,66,61,1,1,5,,14,319,14,89,13,6,97,6,17,48,364,272
2016-09-24,6,2016,09,24,70.8,62.7,1020.1,998.4,9.6,9.3,12.0,75.9,66.9,0.0,999.9,0,833,,4,247,3,16,55,,1,4,,13,283,18,117,7,3,97,6,19,16,368,288
2016-09-25,7,2016,09,25,74.0,62.0,1017.0,995.1,10.0,7.4,11.1,86.0,64.9,0.0,999.9,0,809,1,1,247,4,20,32,,,2,,9,311,18,105,6,1,88,4,15,13,367,288
2016-09-26,1,2016,09,26,67.8,46.2,1013.8,992.1,10.0,12.7,20.0,82.0,60.1,0.03,999.9,0,764,,1,170,5,18,66,,1,2,,10,323,18,85,15,5,91,4,17,33,288,299
2016-09-27,2,2016,09,27,62.4,34.6,1010.2,988.1,10.0,11.4,22.0,72.0,53.1,0.02,999.9,0,735,,1,184,3,33,39,1,,3,,15,300,18,84,6,1,67,3,8,42,303,272
2016-09-28,3,2016,09,28,57.3,45.9,1009.8,988.8,9.7,9.4,20.0,66.0,52.0,0.01,999.9,0,634,1,,150,2,19,42,,1,,,3,268,20,75,16,1,92,2,7,21,241,227
2016-09-29,4,2016,09,29,62.7,56.0,1019.4,997.3,8.6,13.7,21.0,66.9,55.4,0.52,999.9,0,702,,,166,2,28,65,,3,1,,9,280,16,85,3,,85,3,17,39,260,267
2016-09-30,5,2016,09,30,63.3,58.2,1019.6,997.9,7.8,12.5,18.1,66.0,61.0,0.72,999.9,0,772,1,1,180,6,29,57,,1,1,,12,305,15,101,6,1,94,1,16,37,315,282
2016-10-01,6,2016,10,01,62.1,57.4,1016.1,993.8,9.1,6.2,12.0,64.9,59.0,0.1,999.9,0,862,2,1,184,6,18,102,,,2,,28,330,15,103,6,4,101,,10,20,308,363
2016-10-02,7,2016,10,02,61.9,56.7,1017.0,994.5,8.4,6.0,8.9,66.9,57.9,1.29,999.9,0,707,,1,221,8,19,23,,1,2,,11,261,18,89,6,3,94,8,10,16,290,261
2016-10-03,1,2016,10,03,63.7,55.8,1018.6,996.5,9.9,3.9,8.0,66.9,61.0,0.0,999.9,0,772,,,178,4,20,67,,2,2,,11,328,18,82,4,4,98,,15,36,288,281
2016-10-04,2,2016,10,04,66.7,56.1,1017.1,995.2,10.0,7.0,12.0,75.0,61.0,0.0,999.9,0,743,,2,172,7,31,65,,,3,,12,275,27,80,15,4,99,,24,52,255,271
2016-10-05,3,2016,10,05,72.2,57.4,1013.4,991.7,10.0,9.4,14.0,82.0,64.9,0.0,999.9,0,805,1,2,188,9,42,65,,,2,,17,300,13,80,6,2,100,1,18,42,289,315
2016-10-06,4,2016,10,06,67.8,60.6,1017.3,995.6,8.3,3.5,8.9,75.0,61.0,0.06,999.9,0,754,1,3,173,5,25,62,,,,,8,303,17,78,8,1,92,3,12,33,285,291
2016-10-07,5,2016,10,07,67.0,56.7,1016.7,995.0,10.0,9.3,15.0,73.0,57.9,0.7,999.9,0,863,3,1,203,6,26,69,,1,2,,13,327,22,110,9,3,98,1,21,51,329,315
2016-10-08,6,2016,10,08,54.1,37.6,1024.1,1001.5,10.0,5.8,9.9,66.0,44.1,0.0,999.9,0,715,,1,197,7,14,34,1,,1,,9,267,18,111,10,5,90,,11,12,279,283
2016-10-09,7,2016,10,09,56.7,44.8,1026.1,1003.6,10.0,6.2,12.0,63.0,50.0,0.0,999.9,0,682,,1,198,5,11,27,2,2,4,,8,247,13,113,8,1,88,3,12,17,286,240
2016-10-10,1,2016,10,10,59.8,44.9,1026.7,1004.2,10.0,5.6,8.0,73.0,50.0,0.0,999.9,0,724,,3,171,5,21,59,,,1,,11,292,20,85,15,3,81,4,15,19,279,286
2016-10-11,2,2016,10,11,66.5,48.3,1021.6,999.5,10.0,8.0,14.0,75.9,60.1,0.0,999.9,0,697,,,162,4,19,57,,1,2,,16,272,20,68,6,2,88,,17,32,260,268
2016-10-12,3,2016,10,12,63.8,53.4,1015.1,993.0,8.7,10.0,17.1,72.0,52.0,0.01,999.9,0,746,3,,162,3,23,38,,2,2,,14,310,27,87,9,4,107,,16,33,264,284
2016-10-13,4,2016,10,13,49.6,37.0,1025.2,1001.7,10.0,6.6,14.0,57.9,41.0,0.5,999.9,0,693,2,1,177,1,33,65,1,3,3,,5,260,26,54,5,7,106,4,11,44,254,234
2016-10-14,5,2016,10,14,53.9,40.3,1024.6,1001.8,10.0,5.3,12.0,68.0,43.0,0.0,999.9,0,821,1,4,194,2,26,66,1,,5,,13,321,23,97,13,11,103,1,4,50,309,291
2016-10-15,6,2016,10,15,61.4,53.0,1016.9,994.4,9.1,10.0,14.0,71.1,54.0,0.0,999.9,0,823,1,1,227,4,23,57,1,3,3,,7,312,18,92,14,3,117,2,13,17,313,312
2016-10-16,7,2016,10,16,69.4,62.5,1012.1,990.1,8.6,7.8,14.0,72.0,64.9,0.54,999.9,0,790,2,1,250,3,26,44,,,1,,22,285,16,79,12,6,95,7,15,17,328,284
2016-10-17,1,2016,10,17,73.6,63.9,1004.7,983.1,10.0,12.6,19.0,84.9,68.0,0.0,999.9,0,817,,2,212,5,29,56,1,,3,,6,305,15,96,13,3,100,2,12,42,303,303
2016-10-18,2,2016,10,18,74.3,59.7,1002.1,981.0,10.0,14.2,22.9,82.0,64.9,0.0,999.9,0,774,,4,219,7,27,48,2,1,3,,19,292,10,72,12,1,98,4,17,52,298,270
2016-10-19,3,2016,10,19,62.3,48.0,1016.7,994.8,10.0,3.5,9.9,72.0,53.1,0.0,999.9,0,712,,1,184,8,26,34,1,1,2,,9,265,16,88,12,3,95,2,12,41,276,246
2016-10-20,4,2016,10,20,57.0,47.1,1019.3,997.1,10.0,10.2,17.1,64.0,53.1,0.0,999.9,0,717,,,184,3,28,46,,1,,,13,288,20,80,9,2,97,4,10,34,259,281
2016-10-21,5,2016,10,21,49.5,33.8,1021.4,998.6,10.0,11.5,15.0,55.0,44.1,0.0,999.9,0,760,1,2,182,4,34,55,,3,,,10,314,18,80,5,3,119,2,11,39,286,256
2016-10-22,6,2016,10,22,48.0,32.2,1019.4,996.5,10.0,6.2,11.1,61.0,37.9,0.0,999.9,0,773,1,1,190,7,28,69,,,2,,9,307,15,91,4,5,116,7,12,11,312,276
2016-10-23,7,2016,10,23,58.0,44.3,1014.1,991.6,10.0,8.2,19.0,73.0,46.9,0.0,999.9,0,785,,3,222,4,23,36,,,6,,21,296,12,97,10,4,99,2,9,14,345,283
2016-10-24,1,2016,10,24,54.3,40.9,1024.6,1002.2,10.0,8.4,13.0,66.9,46.9,0.0,999.9,0,770,,1,183,4,37,53,1,,3,,13,320,21,68,9,1,90,3,15,45,292,280
2016-10-25,2,2016,10,25,48.5,36.3,1030.0,1007.1,10.0,5.3,12.0,53.1,42.1,0.0,999.9,0,736,,2,165,4,25,47,,2,2,,13,310,24,85,10,2,109,2,14,40,264,266
2016-10-26,3,2016,10,26,48.3,41.4,1024.0,1000.0,7.5,9.9,19.0,51.1,46.0,0.23,999.9,0,699,,1,165,6,21,59,,1,2,,10,307,17,58,5,6,124,1,20,42,226,235
2016-10-27,4,2016,10,27,49.0,42.1,1021.7,997.6,7.0,7.4,15.0,52.0,46.0,0.63,999.9,0,730,1,1,165,6,25,50,,1,3,,12,319,14,83,7,4,110,2,6,39,255,263
2016-10-28,5,2016,10,28,51.6,43.8,1022.2,999.2,9.8,7.2,12.0,64.9,43.0,0.0,999.9,0,802,4,3,181,3,20,73,,,4,,7,336,16,100,13,6,142,1,20,31,302,261
2016-10-29,6,2016,10,29,67.1,57.8,1012.6,990.7,9.9,10.7,18.1,73.0,63.0,0.0,999.9,0,831,3,8,238,6,20,67,1,1,7,,12,248,17,136,18,10,119,1,16,17,355,267
2016-10-30,7,2016,10,30,56.2,48.5,1019.1,996.3,9.5,10.1,18.1,63.0,50.0,0.3,999.9,0,786,,,257,7,23,51,,,7,,6,276,12,75,11,6,106,5,9,14,319,297
2016-10-31,1,2016,10,31,50.4,40.8,1020.4,997.6,10.0,6.9,12.0,59.0,44.1,0.0,999.9,0,867,,1,204,8,19,66,,,4,,12,323,14,141,10,7,88,4,22,36,356,310
2016-11-01,2,2016,11,01,67.1,55.2,1011.7,989.7,10.0,9.5,14.0,77.0,57.9,0.0,999.9,0,910,,2,203,2,31,125,,1,4,,31,315,18,95,16,7,94,1,15,35,324,369
2016-11-02,3,2016,11,02,64.6,56.8,1017.4,995.7,7.8,3.7,8.9,73.0,60.1,0.0,999.9,0,749,,3,196,5,17,40,,1,5,,9,318,13,95,8,5,93,3,22,38,294,259
2016-11-03,4,2016,11,03,57.8,50.9,1021.8,998.7,5.5,5.3,9.9,66.0,52.0,0.3,999.9,0,783,,2,257,5,9,51,,,4,1,9,285,11,97,3,,99,3,19,38,289,299
2016-11-04,5,2016,11,04,54.9,42.9,1028.9,1006.1,10.0,4.6,15.0,63.0,46.0,0.0,999.9,0,783,,1,185,2,19,59,,,3,,7,329,24,103,3,2,116,4,17,17,324,272
2016-11-05,6,2016,11,05,56.1,44.0,1027.2,1004.6,10.0,6.2,11.1,69.1,46.9,0.0,999.9,0,821,1,,231,6,22,42,,,4,,11,333,18,101,11,3,122,1,9,14,336,291
2016-11-06,7,2016,11,06,58.3,46.0,1026.9,1004.4,10.0,3.5,7.0,70.0,48.0,0.0,999.9,0,753,,,222,7,23,32,,1,4,,8,276,6,113,14,4,100,4,14,12,315,264
2016-11-07,1,2016,11,07,57.6,42.5,1026.0,1003.5,10.0,4.8,8.9,66.9,48.0,0.0,999.9,0,738,,1,167,4,17,49,,1,3,,4,303,15,98,13,5,96,5,11,36,305,247
2016-11-08,2,2016,11,08,57.1,45.3,1022.2,999.8,9.9,7.4,15.9,64.0,54.0,0.01,999.9,0,644,,,171,4,20,49,2,,2,,11,253,10,54,14,3,85,3,6,30,234,249
2016-11-09,3,2016,11,09,51.5,35.6,1025.9,1003.2,10.0,8.8,20.0,57.9,43.0,0.01,999.9,0,680,,1,160,7,20,40,,1,1,,10,309,15,70,7,1,93,3,16,26,260,248
2016-11-10,4,2016,11,10,51.3,33.3,1020.2,997.4,10.0,10.8,22.9,64.0,44.1,0.0,999.9,0,723,,3,158,6,25,54,1,2,1,,6,294,20,93,8,3,85,,12,29,283,268
2016-11-11,5,2016,11,11,51.4,36.1,1021.9,999.2,10.0,12.4,22.0,57.9,46.9,0.0,999.9,0,798,1,,157,4,46,54,1,1,,,12,336,19,89,13,1,117,2,15,16,331,277
2016-11-12,6,2016,11,12,45.3,31.1,1030.6,1007.4,10.0,7.1,12.0,52.0,36.0,0.0,999.9,0,780,,2,203,2,32,35,,1,2,,14,313,17,104,12,4,107,1,5,8,311,314
2016-11-13,7,2016,11,13,45.7,29.8,1022.8,999.7,10.0,8.9,14.0,57.0,37.0,0.0,999.9,0,660,1,,166,2,26,30,,1,3,,9,262,15,80,13,5,100,,18,6,264,235
2016-11-14,1,2016,11,14,49.0,34.9,1014.4,991.6,10.0,8.0,13.0,61.0,41.0,0.0,999.9,0,670,,2,166,4,23,42,1,,4,,7,272,24,64,7,2,93,1,19,41,235,251
2016-11-15,2,2016,11,15,48.2,42.0,1011.9,989.5,6.8,3.0,6.0,57.0,39.0,0.0,999.9,1,712,,1,160,3,23,55,,,2,,15,285,21,82,9,2,75,3,11,36,278,269
2016-11-16,3,2016,11,16,49.6,42.1,1013.1,990.5,8.3,2.9,8.0,61.0,41.0,0.0,999.9,0,770,,,189,3,25,64,1,1,3,,13,302,22,84,18,3,89,1,17,57,286,261
2016-11-17,4,2016,11,17,58.2,45.4,1010.5,988.0,8.8,9.8,18.1,73.9,48.9,0.0,999.9,0,811,,,182,1,47,48,,,4,,19,336,26,87,12,6,95,,11,42,339,284
2016-11-18,5,2016,11,18,62.8,48.2,1008.6,986.5,9.8,13.7,22.9,68.0,48.9,0.0,999.9,0,794,,2,169,1,41,60,,2,1,,9,330,27,86,8,7,117,1,19,36,282,283
2016-11-19,6,2016,11,19,38.9,23.5,1017.8,994.7,10.0,17.7,25.1,48.9,35.1,0.12,999.9,0,677,,2,169,1,14,38,,1,4,,4,281,19,95,7,4,114,,9,14,255,244
2016-11-20,7,2016,11,20,30.6,15.4,1027.5,1003.8,10.0,8.9,12.0,36.0,25.0,0.0,999.9,0,663,,,175,2,24,44,,1,5,,8,231,15,96,8,2,102,4,11,10,233,278
2016-11-21,1,2016,11,21,32.0,17.5,1027.1,1003.3,10.0,4.5,7.0,43.0,24.1,0.0,999.9,0,683,,1,132,8,34,58,,1,2,,6,296,15,68,4,2,105,2,12,28,231,267
2016-11-22,2,2016,11,22,35.5,24.7,1026.8,1003.2,10.0,4.9,12.0,39.9,30.0,0.0,999.9,0,722,,1,143,10,37,56,,1,1,,13,310,14,78,9,3,97,4,15,46,270,251
2016-11-23,3,2016,11,23,40.7,34.4,1018.5,995.1,4.9,8.5,13.0,44.6,37.4,0.1,999.9,0,699,,4,135,3,15,66,,2,2,,14,317,14,69,8,1,109,3,11,14,238,276
2016-11-24,4,2016,11,24,41.3,35.5,1020.4,996.6,7.7,8.2,13.0,46.0,37.0,0.11,999.9,0,534,,,172,1,4,18,,,,,7,189,9,79,4,2,57,,2,3,203,243
2016-11-25,5,2016,11,25,39.0,31.7,1026.1,1002.7,8.7,6.9,12.0,42.1,36.0,0.0,999.9,0,689,1,3,151,4,35,62,,1,3,,3,287,9,86,8,6,123,1,9,14,234,272
2016-11-26,6,2016,11,26,40.0,31.8,1027.0,1003.7,9.9,6.3,9.9,48.0,33.1,0.0,999.9,0,719,1,1,161,5,35,32,,,2,,14,289,13,103,9,3,125,1,8,17,288,244
2016-11-27,7,2016,11,27,39.4,34.4,1018.8,995.3,6.6,8.1,11.1,44.1,35.1,0.0,999.9,0,693,,,188,5,35,27,,,3,,5,261,11,88,14,3,98,1,14,4,299,243
2016-11-28,1,2016,11,28,46.3,40.2,1002.5,979.4,7.7,13.3,19.0,52.0,42.1,0.36,999.9,0,693,,1,142,,20,47,,3,3,,3,325,20,79,3,2,100,6,15,27,244,258
2016-11-29,2,2016,11,29,51.5,43.5,996.8,974.0,9.5,11.6,18.1,57.9,45.0,0.65,999.9,0,698,,1,154,8,28,55,,,2,,15,282,15,81,14,1,96,4,13,45,253,248
2016-11-30,3,2016,11,30,42.1,34.0,1002.8,980.3,9.8,8.6,17.1,55.0,36.0,0.0,999.9,0,697,,,181,1,31,57,,,2,,8,293,10,63,9,7,84,5,12,37,239,270
2016-12-01,4,2016,12,01,38.9,30.4,1008.8,986.1,9.8,12.4,15.9,42.1,37.0,0.0,999.9,0,822,,5,146,4,14,133,,1,2,,24,303,16,89,12,1,78,2,9,34,272,362
2016-12-02,5,2016,12,02,38.6,30.1,1020.5,997.0,9.9,7.7,13.0,41.0,36.0,0.02,999.9,0,835,,2,183,8,43,65,,1,3,,5,338,24,83,12,9,120,3,10,38,279,333
2016-12-03,6,2016,12,03,34.5,22.1,1028.1,1004.5,10.0,6.3,8.9,37.9,32.0,0.0,999.9,0,758,,3,166,7,23,49,,1,1,,8,329,21,99,9,1,123,4,9,9,283,300
2016-12-04,7,2016,12,04,33.0,26.0,1023.2,997.9,7.0,3.6,7.0,35.1,30.9,0.0,5.1,1,595,,2,172,4,19,24,,1,5,,4,242,3,72,7,3,80,4,13,9,234,223
2016-12-05,1,2016,12,05,33.4,29.7,1016.7,992.9,6.1,8.1,15.0,34.0,30.0,0.45,2.0,0,678,,,154,9,25,63,,,2,,12,274,16,66,4,4,85,1,13,48,208,275
2016-12-06,2,2016,12,06,34.2,29.7,1012.3,988.2,4.5,5.9,15.9,39.9,28.9,0.0,1.2,0,688,,2,153,1,32,51,,,2,,7,295,17,69,8,3,98,3,15,46,223,261
2016-12-07,3,2016,12,07,28.1,17.7,1018.7,995.1,10.0,12.9,15.9,33.1,26.1,0.0,999.9,0,660,,3,158,2,18,43,,,1,,9,279,19,73,6,7,93,1,6,42,228,257
2016-12-08,4,2016,12,08,22.3,11.8,1025.6,1001.4,9.6,15.0,19.0,26.6,18.0,0.0,999.9,0,606,,,130,7,24,46,,1,1,,7,274,13,49,5,3,95,,9,27,199,234
2016-12-09,5,2016,12,09,23.8,13.8,1033.7,1009.2,10.0,9.4,12.0,26.1,21.0,0.0,999.9,0,668,,3,145,3,31,68,,,3,,10,270,9,58,9,3,107,7,9,42,215,240
2016-12-10,6,2016,12,10,22.0,12.2,1034.4,1009.9,9.1,6.9,9.9,25.0,19.9,0.0,999.9,0,612,,1,142,2,32,38,,1,,,7,245,14,71,8,8,101,2,9,7,228,228
2016-12-11,7,2016,12,11,27.6,22.4,1021.6,996.4,3.4,7.9,13.0,34.0,23.0,0.1,5.1,1,512,,,146,2,21,30,,,1,,4,203,7,61,5,2,77,3,10,10,173,214
2016-12-12,1,2016,12,12,27.0,21.1,1016.4,991.2,6.3,9.5,15.0,35.1,16.0,0.28,3.1,1,629,,2,123,2,31,64,,1,3,,7,262,19,55,7,1,84,1,16,30,180,268
2016-12-13,2,2016,12,13,18.4,8.3,1022.4,998.1,8.0,7.0,12.0,25.0,12.0,0.0,3.1,0,575,,,123,5,25,55,,1,,,1,242,15,43,7,1,93,2,9,33,185,206
2016-12-14,3,2016,12,14,11.7,-0.6,1024.8,1000.0,10.0,10.7,18.1,21.0,3.9,0.0,3.1,0,610,1,,131,3,29,52,,1,,,9,278,13,48,4,2,101,3,6,38,181,245
2016-12-15,4,2016,12,15,5.8,-7.2,1030.4,1005.4,10.0,11.3,18.1,12.9,1.0,0.0,3.1,0,580,,2,120,2,21,73,,1,1,,8,233,15,56,2,1,103,2,9,30,167,243
2016-12-16,5,2016,12,16,14.4,2.6,1026.0,1000.0,8.9,7.2,12.0,21.0,7.0,0.0,3.1,0,695,,,152,,25,69,,1,6,,11,309,14,63,4,,112,1,4,36,219,277
2016-12-17,6,2016,12,17,23.1,17.2,1007.7,984.3,4.6,5.6,13.0,26.6,19.4,0.03,3.1,0,614,1,1,144,1,24,52,,,4,,2,271,13,61,9,4,113,4,8,11,210,218
2016-12-18,7,2016,12,18,13.4,4.3,1031.7,1000.4,6.6,12.0,19.0,21.9,1.9,0.03,3.9,0,526,,2,177,2,23,33,,,1,,3,184,9,43,9,,92,4,7,9,167,218
2016-12-19,1,2016,12,19,2.2,-8.8,1041.8,1016.1,10.0,8.1,14.0,14.0,-6.0,0.0,3.1,0,660,,,154,,17,66,,1,1,,6,264,18,53,6,1,114,1,5,25,197,282
2016-12-20,2,2016,12,20,21.0,7.3,1028.1,1003.3,10.0,14.1,22.0,30.0,14.0,0.0,3.1,0,693,1,2,139,2,20,57,,,,,8,320,15,47,16,2,112,1,9,40,213,272
2016-12-21,3,2016,12,21,28.1,18.3,1020.7,996.7,9.8,7.5,14.0,37.0,21.9,0.0,3.1,0,728,1,1,158,8,33,71,,,,,4,305,17,72,5,4,112,2,12,37,236,282
2016-12-22,4,2016,12,22,35.6,25.2,1022.4,999.1,10.0,8.5,13.0,39.0,30.0,0.0,2.0,0,702,,,158,2,24,57,,,1,,8,311,15,73,8,3,94,4,13,34,238,267
2016-12-23,5,2016,12,23,32.2,25.4,1026.2,1001.6,9.1,6.1,9.9,37.9,27.0,0.0,2.0,0,729,,,160,3,29,60,,,2,,4,315,13,78,8,4,103,2,14,37,252,275
2016-12-24,6,2016,12,24,35.8,31.2,1021.6,997.3,5.3,5.2,11.1,37.0,35.1,0.05,1.2,0,604,,1,151,,6,34,,,3,,5,266,16,71,8,6,95,7,8,12,198,248
2016-12-25,7,2016,12,25,34.2,30.0,1029.0,1004.8,4.9,9.0,15.9,36.0,33.1,0.0,1.2,0,488,,2,162,,5,15,,2,7,,6,168,12,65,4,2,30,1,5,12,164,261
2016-12-26,1,2016,12,26,47.4,40.7,1013.7,991.7,6.4,14.4,24.1,55.0,35.1,0.26,999.9,0,647,,,182,1,12,38,,,1,,4,254,18,80,11,3,99,4,11,8,252,249
2016-12-27,2,2016,12,27,29.9,18.2,1020.0,996.8,10.0,13.2,19.0,42.1,26.1,0.02,999.9,0,663,2,,158,2,28,74,,2,2,,2,266,9,68,9,4,123,2,8,14,221,239
2016-12-28,3,2016,12,28,32.7,22.7,1017.9,994.1,10.0,8.2,20.0,44.1,24.1,0.0,999.9,0,722,,2,139,1,20,70,,,1,,1,308,24,77,12,3,117,4,13,19,281,240
2016-12-29,4,2016,12,29,35.0,24.6,1010.8,987.8,10.0,13.4,18.1,41.0,30.9,0.0,999.9,0,647,,,144,6,30,60,,1,1,,7,243,15,75,12,1,111,3,7,13,226,250
2016-12-30,5,2016,12,30,30.9,16.6,1017.2,993.6,10.0,10.9,15.0,35.1,25.0,0.0,999.9,0,742,1,1,151,5,27,71,,,2,,10,296,20,83,10,4,123,2,9,13,261,282
2016-12-31,6,2016,12,31,37.4,20.7,1005.7,982.6,10.0,13.4,17.1,43.0,32.0,0.0,999.9,0,704,1,,186,2,14,36,,1,2,,14,271,16,101,8,6,116,2,8,6,232,294
2017-01-01,7,2017,01,01,29.9,18.8,1018.9,995.3,10.0,4.8,8.9,41.0,21.9,0.0,999.9,0,1206,,,253,6,12,194,,1,2,,210,284,15,115,9,3,131,4,12,26,265,665
2017-01-02,1,2017,01,02,36.1,28.6,1020.2,996.2,7.3,6.1,8.9,39.9,30.9,0.0,999.9,0,613,,3,143,1,28,54,,1,1,,8,220,17,73,12,4,83,2,7,13,218,256
2017-01-03,2,2017,01,03,40.3,37.2,1010.3,987.3,3.6,6.6,15.9,42.8,37.0,0.09,999.9,1,718,,1,169,5,38,77,,,2,,7,261,17,82,8,4,93,1,13,20,257,290
2017-01-04,3,2017,01,04,19.1,7.3,1017.3,992.8,9.8,14.2,19.0,37.0,10.9,0.01,999.9,0,612,,1,129,,25,59,,,2,,6,252,17,57,5,4,82,3,11,12,211,242
2017-01-05,4,2017,01,05,10.9,-1.9,1019.7,995.0,10.0,10.9,15.9,16.0,8.1,0.0,999.9,0,611,,1,125,2,25,64,,,1,,7,235,16,68,5,2,91,1,8,15,218,235
2017-01-06,5,2017,01,06,5.9,-7.2,1025.0,1000.1,10.0,8.7,11.1,10.9,1.0,0.0,999.9,0,601,,1,125,6,29,46,,3,1,,3,246,12,68,9,3,79,,10,18,209,248
2017-01-07,6,2017,01,07,8.3,-5.4,1034.1,1008.9,10.0,7.8,15.0,19.0,1.9,0.0,999.9,0,618,,1,162,3,32,44,,1,1,,13,229,20,62,5,1,118,1,12,12,211,231
2017-01-08,7,2017,01,08,10.9,-5.0,1039.9,1014.8,10.0,9.0,15.9,19.9,3.9,0.0,999.9,0,591,,1,160,4,25,28,,,,,8,208,20,70,9,2,74,2,14,17,234,226
2017-01-09,1,2017,01,09,23.1,10.7,1028.9,1003.9,9.3,10.4,17.1,30.0,16.0,0.0,999.9,0,713,1,,129,2,37,58,,,2,,11,295,17,91,14,6,86,3,17,32,242,274
2017-01-10,2,2017,01,10,39.8,31.3,1009.4,983.3,8.9,17.9,34.0,52.0,28.0,0.0,999.9,0,705,,,152,2,21,68,,,,,16,264,20,94,7,4,99,3,10,30,205,307
2017-01-11,3,2017,01,11,33.9,27.1,1012.2,987.8,7.7,11.6,25.1,45.0,27.0,0.24,999.9,1,663,,,157,4,30,57,,1,3,,6,250,23,57,11,1,100,4,15,26,231,245
2017-01-12,4,2017,01,12,28.4,24.4,1017.7,991.7,5.0,11.8,18.1,41.0,23.0,0.45,999.9,0,644,1,1,136,2,24,44,,1,1,,9,254,17,61,12,4,102,3,14,31,199,260
